"id","proyecto_id","secuencia","apellidos","nombre"
"461","116","2","","LARIOS TREJOS ALEJANDRA"
"462","116","3","","ROJAS SALAS MARÍA DANIELA"
"463","116","4","","VARGAS RODRÍGUEZ LUIS DIEGO"
"464","116","5","","MORERA  ARRIETA OLGA LIDIA"
"465","116","6","","PACHECO CASTRO ALEJANDRO JOSÉ"
"466","116","7","","GARCIA MOLINA CARLOS FELIPE"
"467","117","1","","MORALES DÍAZ MANUEL ESTEBAN"
"468","118","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"469","118","2","","OBANDO BONILLA JOHANA"
"470","118","3","","PADILLA BONILLA MARÍA MARTA"
"471","118","4","","ROJAS MÉNDEZ SONIA"
"472","118","5","","ROJAS GUZMÁN PEDRO"
"473","118","6","","MOREIRA BROWN KATHERINE ANDREA"
"474","118","7","","RUÍZ GUEVARA MONSERRAT"
"475","118","8","","CAMBRONERO AGUILUZ KATTIA"
"476","118","9","","NAVAS MONTERO GLORIA ZAIDE"
"477","118","10","","DELGADO RAMÍREZ CAROLINA"
"478","118","11","","ALPÍZAR LOAIZA LUZ MARY"
"479","119","1","","JIMÉNEZ SILES GILBERTH"
"480","119","2","","DELGADO RAMÍREZ CAROLINA"
"481","119","3","","PADILLA BONILLA MARÍA MARTA"
"482","119","4","","CAMPOS CRUZ GILBERTO ARNOLDO"
"483","119","5","","ACUÑA SOTO JOHNATAN JESÚS"
"484","119","6","","VINDAS SALAZAR PRISCILLA"
"485","119","7","","VARGAS RODRÍGUEZ LUIS DIEGO"
"486","119","8","","SEGURA GAMBOA DAVID LORENZO"
"487","119","9","","ROJAS SALAS MARÍA DANIELA"
"488","119","10","","ALVARADO BOGANTES HORACIO"
"489","119","11","","PACHECO CASTRO ALEJANDRO JOSÉ"
"490","119","12","","OBANDO BONILLA JOHANA"
"491","119","13","","ROJAS MÉNDEZ SONIA"
"492","119","14","","CISNEROS GALLO PILAR"
"493","119","15","","ROJAS LÓPEZ JORGE ANTONIO"
"494","119","16","","ACUÑA CASTRO ADA GABRIELA"
"495","119","17","","NÁJERA ABARCA PAOLA"
"496","119","18","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"497","119","19","","CARBALLO ARCE MARÍA MARTA"
"498","119","20","","CAMBRONERO AGUILUZ KATTIA"
"499","119","21","","BOJORGES LEÓN LESLYE RUBÉN"
"500","119","22","","ALFARO MOLINA ROCIO"
"501","119","23","","AGÜERO SANABRIA WALDO"
"502","119","24","","MORALES DÍAZ MANUEL ESTEBAN"
"503","119","25","","VARGAS QUIRÓS DANIEL GERARDO"
"504","119","26","","CASTRO MORA VANESSA DE PAUL"
"505","120","1","","CAMBRONERO AGUILUZ KATTIA"
"506","120","2","","RUÍZ GUEVARA MONSERRAT"
"507","121","1","","PODER EJECUTIVO"
"508","122","1","","PODER EJECUTIVO"
"509","123","1","","PODER EJECUTIVO"
"510","124","1","","BROWN YOUNG ROSALÍA"
"511","125","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"512","127","1","","SIBAJA JIMÉNEZ JOSE PABLO"
"513","128","1","","PODER EJECUTIVO"
"514","129","1","","PODER EJECUTIVO"
"515","130","1","","PODER EJECUTIVO"
"516","131","1","","MORERA  ARRIETA OLGA LIDIA"
"517","131","2","","CARBALLO ARCE MARÍA MARTA"
"518","131","3","","PACHECO CASTRO ALEJANDRO JOSÉ"
"519","131","4","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"520","131","5","","DELGADO RAMÍREZ CAROLINA"
"521","131","6","","VARGAS QUIRÓS DANIEL GERARDO"
"522","131","7","","CISNEROS GALLO PILAR"
"523","131","8","","SALAS DURÁN YONDER ANDREY"
"524","131","9","","ALVARADO BOGANTES HORACIO"
"525","131","10","","ROJAS SALAS MARÍA DANIELA"
"526","132","1","","RUÍZ GUEVARA MONSERRAT"
"527","133","1","","ALFARO MOLINA ROCIO"
"528","133","2","","ACUÑA SOTO JOHNATAN JESÚS"
"529","133","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"530","133","4","","VINDAS SALAZAR PRISCILLA"
"531","134","1","","MORERA  ARRIETA OLGA LIDIA"
"532","134","2","","RUÍZ GUEVARA MONSERRAT"
"533","134","3","","ALVARADO BOGANTES HORACIO"
"534","135","1","","ACUÑA CASTRO ADA GABRIELA"
"535","136","1","","ACUÑA CASTRO ADA GABRIELA"
"536","137","1","","NICOLÁS ALVARADO JOSE FRANCISCO"
"537","138","1","","MÉNDEZ GAMBOA ROSAURA"
"538","138","2","","ROJAS GUZMÁN PEDRO"
"539","138","3","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"540","138","4","","PADILLA BONILLA MARÍA MARTA"
"541","138","5","","ALVARADO BOGANTES HORACIO"
"542","138","6","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"543","138","7","","MOREIRA BROWN KATHERINE ANDREA"
"544","139","1","","ALPÍZAR LOAIZA LUZ MARY"
"545","139","2","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"546","139","3","","VARGAS RODRÍGUEZ LUIS DIEGO"
"547","139","4","","PADILLA BONILLA MARÍA MARTA"
"548","139","5","","OBANDO BONILLA JOHANA"
"549","139","6","","ROJAS GUZMÁN PEDRO"
"550","139","7","","NICOLÁS ALVARADO JOSE FRANCISCO"
"551","139","8","","NAVAS MONTERO GLORIA ZAIDE"
"552","139","9","","GARCIA MOLINA CARLOS FELIPE"
"553","139","10","","ALFARO MOLINA ROCIO"
"554","139","11","","ACUÑA SOTO JOHNATAN JESÚS"
"555","139","12","","VINDAS SALAZAR PRISCILLA"
"556","139","13","","ALVARADO BOGANTES HORACIO"
"557","139","14","","JIMÉNEZ SILES GILBERTH"
"558","139","15","","PACHECO CASTRO ALEJANDRO JOSÉ"
"559","139","16","","CARBALLO ARCE MARÍA MARTA"
"560","139","17","","MOREIRA BROWN KATHERINE ANDREA"
"561","139","18","","CAMBRONERO AGUILUZ KATTIA"
"562","140","1","","MORERA  ARRIETA OLGA LIDIA"
"563","140","2","","ALVARADO BOGANTES HORACIO"
"564","140","3","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"565","140","4","","VARGAS SERRANO DANNY"
"566","140","5","","ROJAS SALAS MARÍA DANIELA"
"567","140","6","","ROJAS LÓPEZ JORGE ANTONIO"
"568","140","7","","SIBAJA JIMÉNEZ JOSE PABLO"
"569","141","1","","BARQUERO BARQUERO DINORAH CRISTINA"
"570","141","2","","MORERA  ARRIETA OLGA LIDIA"
"571","141","3","","ALVARADO BOGANTES HORACIO"
"572","141","4","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"573","141","5","","ROJAS SALAS MARÍA DANIELA"
"574","141","6","","ROBLES BARRANTES ANDRÉS ARIEL"
"575","141","7","","VARGAS RODRÍGUEZ LUIS DIEGO"
"576","141","8","","ROJAS LÓPEZ JORGE ANTONIO"
"577","141","9","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"578","141","10","","SIBAJA JIMÉNEZ JOSE PABLO"
"579","142","1","","ACUÑA SOTO JOHNATAN JESÚS"
"580","142","2","","ALFARO MOLINA ROCIO"
"581","142","3","","VINDAS SALAZAR PRISCILLA"
"582","142","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"583","142","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"584","143","1","","CASTRO MORA VANESSA DE PAUL"
"585","144","1","","MORALES DÍAZ MANUEL ESTEBAN"
"586","145","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"587","146","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"588","147","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"589","148","1","","ACUÑA CASTRO ADA GABRIELA"
"590","150","1","","ALPÍZAR LOAIZA LUZ MARY"
"591","150","2","","PADILLA BONILLA MARÍA MARTA"
"592","150","3","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"593","150","4","","MOREIRA BROWN KATHERINE ANDREA"
"594","150","5","","OBANDO BONILLA JOHANA"
"595","150","6","","RUÍZ GUEVARA MONSERRAT"
"596","150","7","","CAMBRONERO AGUILUZ KATTIA"
"597","150","8","","ALVARADO BOGANTES HORACIO"
"598","150","9","","VINDAS SALAZAR PRISCILLA"
"599","150","10","","ROJAS SALAS MARÍA DANIELA"
"600","151","1","","CAMBRONERO AGUILUZ KATTIA"
"601","151","2","","OBANDO BONILLA JOHANA"
"602","151","3","","PADILLA BONILLA MARÍA MARTA"
"603","151","4","","NAVAS MONTERO GLORIA ZAIDE"
"604","152","1","","JIMÉNEZ SILES GILBERTH"
"605","152","2","","CISNEROS GALLO PILAR"
"606","152","3","","VINDAS SALAZAR PRISCILLA"
"607","152","4","","ALVARADO BOGANTES HORACIO"
"608","152","5","","NAVAS MONTERO GLORIA ZAIDE"
"609","152","6","","ALVARADO MUÑOZ GERARDO FABRICIO"
"610","152","7","","BARQUERO BARQUERO DINORAH CRISTINA"
"611","152","8","","LARIOS TREJOS ALEJANDRA"
"612","152","9","","CAMPOS CRUZ GILBERTO ARNOLDO"
"613","153","1","","ACUÑA CASTRO ADA GABRIELA"
"614","154","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"615","154","2","","ALPÍZAR LOAIZA LUZ MARY"
"616","154","3","","PADILLA BONILLA MARÍA MARTA"
"617","155","1","","SIBAJA JIMÉNEZ JOSE PABLO"
"618","156","1","","CARBALLO ARCE MARÍA MARTA"
"619","157","1","","PADILLA BONILLA MARÍA MARTA"
"620","157","2","","ALPÍZAR LOAIZA LUZ MARY"
"621","157","3","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"622","157","4","","ROJAS GUZMÁN PEDRO"
"623","157","5","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"624","157","6","","OBANDO BONILLA JOHANA"
"625","157","7","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"626","157","8","","ALVARADO BOGANTES HORACIO"
"627","158","1","","ACUÑA CASTRO ADA GABRIELA"
"628","159","1","","RIVERA SOTO KATTIA"
"629","160","1","","RIVERA SOTO KATTIA"
"630","161","1","","ROJAS MÉNDEZ SONIA"
"631","163","1","","GARCIA MOLINA CARLOS FELIPE"
"632","164","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"633","164","2","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"634","164","3","","VINDAS SALAZAR PRISCILLA"
"635","164","4","","ALFARO MOLINA ROCIO"
"636","164","5","","ACUÑA SOTO JOHNATAN JESÚS"
"637","165","1","","BROWN YOUNG ROSALÍA"
"638","165","2","","ALVARADO MUÑOZ GERARDO FABRICIO"
"639","165","3","","MORERA  ARRIETA OLGA LIDIA"
"640","165","4","","SALAS DURÁN YONDER ANDREY"
"641","165","5","","SEGURA GAMBOA DAVID LORENZO"
"642","165","6","","SIBAJA JIMÉNEZ JOSE PABLO"
"643","166","1","","DELGADO RAMÍREZ CAROLINA"
"644","166","2","","MOREIRA BROWN KATHERINE ANDREA"
"645","166","3","","NICOLÁS ALVARADO JOSE FRANCISCO"
"646","166","4","","ROJAS MÉNDEZ SONIA"
"647","166","5","","ROJAS GUZMÁN PEDRO"
"648","166","6","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"649","166","7","","IZQUIERDO SANDÍ OSCAR"
"650","166","8","","LARIOS TREJOS ALEJANDRA"
"651","166","9","","RUÍZ GUEVARA MONSERRAT"
"652","166","10","","VARGAS SERRANO DANNY"
"653","168","1","","BARRANTES CHACÓN ALEXANDER"
"654","169","1","","BARRANTES CHACÓN ALEXANDER"
"655","170","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"656","170","2","","ALPÍZAR LOAIZA LUZ MARY"
"657","170","3","","ALFARO MOLINA ROCIO"
"658","170","4","","ROJAS SALAS MARÍA DANIELA"
"659","170","5","","OBANDO BONILLA JOHANA"
"660","170","6","","NAVAS MONTERO GLORIA ZAIDE"
"661","170","7","","MOREIRA BROWN KATHERINE ANDREA"
"662","170","8","","PADILLA BONILLA MARÍA MARTA"
"663","171","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"664","171","2","","RUÍZ GUEVARA MONSERRAT"
"665","171","3","","ROJAS SALAS MARÍA DANIELA"
"666","172","1","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"667","172","2","","ACUÑA SOTO JOHNATAN JESÚS"
"668","172","3","","BARRANTES CHACÓN ALEXANDER"
"669","173","1","","MOREIRA BROWN KATHERINE ANDREA"
"670","174","1","","MOREIRA BROWN KATHERINE ANDREA"
"671","175","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"672","176","1","","CARBALLO ARCE MARÍA MARTA"
"673","177","1","","ALVARADO MUÑOZ GERARDO FABRICIO"
"674","177","2","","SALAS DURÁN YONDER ANDREY"
"675","177","3","","BROWN YOUNG ROSALÍA"
"676","177","4","","SEGURA GAMBOA DAVID LORENZO"
"677","177","5","","MORERA  ARRIETA OLGA LIDIA"
"678","178","1","","GARCIA MOLINA CARLOS FELIPE"
"679","179","1","","ÁLVAREZ MARÍN ANDREA"
"680","180","1","","MORALES DÍAZ MANUEL ESTEBAN"
"681","181","1","","PODER EJECUTIVO"
"682","182","1","","VINDAS SALAZAR PRISCILLA"
"683","182","2","","ROBLES BARRANTES ANDRÉS ARIEL"
"684","182","3","","ACUÑA SOTO JOHNATAN JESÚS"
"685","182","4","","ALFARO MOLINA ROCIO"
"686","182","5","","JIMÉNEZ SILES GILBERTH"
"687","183","1","","ACUÑA CASTRO ADA GABRIELA"
"688","184","1","","ALPÍZAR LOAIZA LUZ MARY"
"689","184","2","","PADILLA BONILLA MARÍA MARTA"
"690","184","3","","ROJAS MÉNDEZ SONIA"
"691","184","4","","NICOLÁS ALVARADO JOSE FRANCISCO"
"692","184","5","","RUÍZ GUEVARA MONSERRAT"
"693","184","6","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"694","184","7","","OBANDO BONILLA JOHANA"
"695","184","8","","ROJAS SALAS MARÍA DANIELA"
"696","184","9","","NAVAS MONTERO GLORIA ZAIDE"
"697","184","10","","CASTRO MORA VANESSA DE PAUL"
"698","184","11","","JIMÉNEZ SILES GILBERTH"
"699","184","12","","ALFARO MOLINA ROCIO"
"700","184","13","","VINDAS SALAZAR PRISCILLA"
"701","184","14","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"702","184","15","","GARCIA MOLINA CARLOS FELIPE"
"703","184","16","","MOREIRA BROWN KATHERINE ANDREA"
"704","184","17","","RIVERA SOTO KATTIA"
"705","185","1","","JIMÉNEZ SILES GILBERTH"
"706","186","1","","GARCIA MOLINA CARLOS FELIPE"
"707","187","1","","SALAS DURÁN YONDER ANDREY"
"708","188","1","","ROJAS SALAS MARÍA DANIELA"
"709","188","2","","CARBALLO ARCE MARÍA MARTA"
"710","188","3","","ALVARADO BOGANTES HORACIO"
"711","188","4","","MORERA  ARRIETA OLGA LIDIA"
"712","189","1","","PODER EJECUTIVO"
"713","190","1","","PODER EJECUTIVO"
"714","191","1","","CASTRO MORA VANESSA DE PAUL"
"715","192","1","","CASTRO MORA VANESSA DE PAUL"
"716","193","1","","JIMÉNEZ SILES GILBERTH"
"717","194","1","","CARBALLO ARCE MARÍA MARTA"
"718","195","1","","MORALES DÍAZ MANUEL ESTEBAN"
"719","196","1","","SIBAJA JIMÉNEZ JOSE PABLO"
"720","197","1","","PODER EJECUTIVO"
"721","198","1","","BROWN YOUNG ROSALÍA"
"722","199","1","","ÁLVAREZ MARÍN ANDREA"
"723","199","2","","ALFARO MOLINA ROCIO"
"724","199","3","","MÉNDEZ GAMBOA ROSAURA"
"725","199","4","","RIVERA SOTO KATTIA"
"726","199","5","","GARCIA MOLINA CARLOS FELIPE"
"727","199","6","","MORERA  ARRIETA OLGA LIDIA"
"728","199","7","","OBANDO BONILLA JOHANA"
"729","200","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"730","201","1","","PODER EJECUTIVO"
"731","202","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"732","203","1","","ROJAS GUZMÁN PEDRO"
"733","204","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"734","204","2","","VINDAS SALAZAR PRISCILLA"
"735","204","3","","ALFARO MOLINA ROCIO"
"736","204","4","","ACUÑA SOTO JOHNATAN JESÚS"
"737","204","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"738","205","1","","MORALES DÍAZ MANUEL ESTEBAN"
"739","206","1","","ROBLES OBANDO CARLOS ANDRÉS"
"740","207","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"741","207","2","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"742","207","3","","VINDAS SALAZAR PRISCILLA"
"743","207","4","","ALFARO MOLINA ROCIO"
"744","207","5","","ACUÑA SOTO JOHNATAN JESÚS"
"745","208","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"746","209","1","","ÁLVAREZ MARÍN ANDREA"
"747","210","1","","MOREIRA BROWN KATHERINE ANDREA"
"748","211","1","","PADILLA BONILLA MARÍA MARTA"
"749","212","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"750","213","1","","JIMÉNEZ SILES GILBERTH"
"751","214","1","","PODER EJECUTIVO"
"752","215","1","","CISNEROS GALLO PILAR"
"753","215","2","","VARGAS QUIRÓS DANIEL GERARDO"
"754","215","3","","AGÜERO SANABRIA WALDO"
"755","215","4","","MORALES DÍAZ MANUEL ESTEBAN"
"756","215","5","","BARRANTES CHACÓN ALEXANDER"
"757","215","6","","ACUÑA CASTRO ADA GABRIELA"
"758","215","7","","NÁJERA ABARCA PAOLA"
"759","215","8","","ROJAS LÓPEZ JORGE ANTONIO"
"760","215","9","","JIMÉNEZ SILES GILBERTH"
"761","215","10","","ROBLES OBANDO CARLOS ANDRÉS"
"762","216","1","","SALAS DURÁN YONDER ANDREY"
"763","216","2","","VARGAS RODRÍGUEZ LUIS DIEGO"
"764","216","3","","CAMBRONERO AGUILUZ KATTIA"
"765","216","4","","BOJORGES LEÓN LESLYE RUBÉN"
"766","216","5","","ROBLES OBANDO CARLOS ANDRÉS"
"767","216","6","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"768","216","7","","BROWN YOUNG ROSALÍA"
"769","216","8","","SIBAJA JIMÉNEZ JOSE PABLO"
"770","216","9","","ALVARADO MUÑOZ GERARDO FABRICIO"
"771","216","10","","SEGURA GAMBOA DAVID LORENZO"
"772","216","11","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"773","217","1","","VARGAS SERRANO DANNY"
"774","217","2","","LARIOS TREJOS ALEJANDRA"
"775","217","3","","NAVAS MONTERO GLORIA ZAIDE"
"776","217","4","","IZQUIERDO SANDÍ OSCAR"
"777","217","5","","ROJAS GUZMÁN PEDRO"
"778","217","6","","DELGADO RAMÍREZ CAROLINA"
"779","217","7","","NICOLÁS ALVARADO JOSE FRANCISCO"
"780","217","8","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"781","217","9","","RIVERA SOTO KATTIA"
"782","217","10","","MÉNDEZ GAMBOA ROSAURA"
"783","218","1","","ALVARADO MUÑOZ GERARDO FABRICIO"
"784","218","2","","SEGURA GAMBOA DAVID LORENZO"
"785","218","3","","BROWN YOUNG ROSALÍA"
"786","218","4","","SIBAJA JIMÉNEZ JOSE PABLO"
"787","218","5","","MORERA  ARRIETA OLGA LIDIA"
"788","218","6","","SALAS DURÁN YONDER ANDREY"
"789","219","1","","SALAS DURÁN YONDER ANDREY"
"790","219","2","","MORERA  ARRIETA OLGA LIDIA"
"791","219","3","","SEGURA GAMBOA DAVID LORENZO"
"792","219","4","","CARBALLO ARCE MARÍA MARTA"
"793","219","5","","BROWN YOUNG ROSALÍA"
"794","219","6","","SIBAJA JIMÉNEZ JOSE PABLO"
"795","219","7","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"796","219","8","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"797","219","9","","ROJAS SALAS MARÍA DANIELA"
"798","219","10","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"799","219","11","","PACHECO CASTRO ALEJANDRO JOSÉ"
"800","220","1","","PACHECO CASTRO ALEJANDRO JOSÉ"
"801","220","2","","ALVARADO BOGANTES HORACIO"
"802","220","3","","CARBALLO ARCE MARÍA MARTA"
"803","220","4","","ROBLES OBANDO CARLOS ANDRÉS"
"804","220","5","","GARCIA MOLINA CARLOS FELIPE"
"805","220","6","","CASTRO MORA VANESSA DE PAUL"
"806","220","7","","ROJAS SALAS MARÍA DANIELA"
"807","221","1","","MORALES DÍAZ MANUEL ESTEBAN"
"808","222","1","","MÉNDEZ GAMBOA ROSAURA"
"809","223","1","","ALVARADO MUÑOZ GERARDO FABRICIO"
"810","223","2","","SEGURA GAMBOA DAVID LORENZO"
"811","223","3","","BROWN YOUNG ROSALÍA"
"812","224","1","","VARGAS RODRÍGUEZ LUIS DIEGO"
"813","224","2","","JIMÉNEZ SILES GILBERTH"
"814","224","3","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"815","224","4","","VARGAS SERRANO DANNY"
"816","224","5","","ACUÑA SOTO JOHNATAN JESÚS"
"817","225","1","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"818","226","1","","GUILLÉN PÉREZ SOFIA  ALEJANDRA"
"819","226","2","","VINDAS SALAZAR PRISCILLA"
"820","226","3","","ACUÑA SOTO JOHNATAN JESÚS"
"821","226","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"822","226","5","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"823","226","6","","ALFARO MOLINA ROCIO"
"824","227","1","","SIBAJA JIMÉNEZ JOSE PABLO"
"825","228","1","","VARGAS SERRANO DANNY"
"826","229","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"827","229","2","","FEINZAIG MINTZ ELIÉCER"
"828","230","1","","ROBLES BARRANTES ANDRÉS ARIEL"
"829","230","2","","ALFARO MOLINA ROCIO"
"830","230","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"831","230","4","","VINDAS SALAZAR PRISCILLA"
"832","230","5","","ACUÑA SOTO JOHNATAN JESÚS"
"833","231","1","","VARGAS SERRANO DANNY"
"834","231","2","","MOREIRA BROWN KATHERINE ANDREA"
"835","231","3","","IZQUIERDO SANDÍ OSCAR"
"836","231","4","","RIVERA SOTO KATTIA"
"837","231","5","","LARIOS TREJOS ALEJANDRA"
"838","231","6","","MÉNDEZ GAMBOA ROSAURA"
"839","231","7","","ALFARO MOLINA ROCIO"
"840","231","8","","PACHECO CASTRO ALEJANDRO JOSÉ"
"841","231","9","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"842","231","10","","OBANDO BONILLA JOHANA"
"843","231","11","","PADILLA BONILLA MARÍA MARTA"
"844","232","1","","ROJAS MÉNDEZ SONIA"
"845","233","1","","MORALES DÍAZ MANUEL ESTEBAN"
"846","235","1","","PADILLA BONILLA MARÍA MARTA"
"847","235","2","","ROJAS GUZMÁN PEDRO"
"848","235","3","","RAMÍREZ PORTUGUEZ PAULINA MARÍA"
"849","235","4","","CAMBRONERO AGUILUZ KATTIA"
"850","235","5","","ALPÍZAR LOAIZA LUZ MARY"
"851","235","6","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"852","235","7","","ALVARADO BOGANTES HORACIO"
"853","235","8","","RUÍZ GUEVARA MONSERRAT"
"854","235","9","","GARCIA MOLINA CARLOS FELIPE"
"855","235","10","","MORALES DÍAZ MANUEL ESTEBAN"
"856","236","1","","CAMPOS CRUZ GILBERTO ARNOLDO"
"857","236","2","","FEINZAIG MINTZ ELIÉCER"
"858","238","1","","CAMBRONERO AGUILUZ KATTIA"
"859","239","1","","CAMBRONERO AGUILUZ KATTIA"
"860","240","1","","ROJAS LÓPEZ JORGE ANTONIO"
"861","240","2","","VARGAS RODRÍGUEZ LUIS DIEGO"
"862","240","3","","JIMÉNEZ SILES GILBERTH"
"863","240","4","","VARGAS QUIRÓS DANIEL GERARDO"
"864","240","5","","ALFARO MOLINA ROCIO"
"865","240","6","","SEGURA GAMBOA DAVID LORENZO"
"866","240","7","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"867","240","8","","ACUÑA SOTO JOHNATAN JESÚS"
"868","240","9","","VINDAS SALAZAR PRISCILLA"
"869","241","1","","GARCIA MOLINA CARLOS FELIPE"
"870","242","1","","ROJAS LÓPEZ JORGE ANTONIO"
"871","242","2","","MÉNDEZ GAMBOA ROSAURA"
"872","242","3","","BARQUERO BARQUERO DINORAH CRISTINA"
"873","242","4","","ROJAS GUZMÁN PEDRO"
"874","242","5","","MENDOZA JIMÉNEZ LUIS FERNANDO"
"875","242","6","","ÁLVAREZ MARÍN ANDREA"
"876","242","7","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
"877","242","8","","RUÍZ GUEVARA MONSERRAT"
"878","242","9","","CAMBRONERO AGUILUZ KATTIA"
"879","242","10","","ROJAS MÉNDEZ SONIA"
"880","242","11","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"881","242","12","","AJOY PALMA MELINA"
"882","242","13","","ROJAS SALAS MARÍA DANIELA"
"883","242","14","","CAMPOS CRUZ GILBERTO ARNOLDO"
"884","242","15","","MOREIRA BROWN KATHERINE ANDREA"
"885","242","16","","VINDAS SALAZAR PRISCILLA"
"886","242","17","","ALFARO MOLINA ROCIO"
"887","242","18","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"888","242","19","","ACUÑA SOTO JOHNATAN JESÚS"
"889","242","20","","BROWN YOUNG ROSALÍA"
"890","242","21","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"891","242","22","","MORERA  ARRIETA OLGA LIDIA"
"892","242","23","","JIMÉNEZ SILES GILBERTH"
"893","243","1","","ROJAS GUZMÁN PEDRO"
"894","244","1","","CÓRDOBA SERRANO CYNTHIA MARITZA"
"895","244","2","","PADILLA BONILLA MARÍA MARTA"
"896","245","1","","MOREIRA BROWN KATHERINE ANDREA"
"897","245","2","","ROBLES OBANDO CARLOS ANDRÉS"
"898","245","3","","VINDAS SALAZAR PRISCILLA"
"899","245","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"900","245","5","","ALFARO MOLINA ROCIO"
"901","245","6","","ACUÑA SOTO JOHNATAN JESÚS"
"902","245","7","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"903","245","8","","OBANDO BONILLA JOHANA"
"904","246","1","","ACUÑA CASTRO ADA GABRIELA"
"905","247","1","","MÉNDEZ GAMBOA ROSAURA"
"906","247","2","","PACHECO CASTRO ALEJANDRO JOSÉ"
"907","248","1","","PODER EJECUTIVO"
"908","249","1","","PODER EJECUTIVO"
"909","252","1","","ACUÑA SOTO JOHNATAN JESÚS"
"910","252","2","","VINDAS SALAZAR PRISCILLA"
"911","252","3","","ORTEGA GUTIÉRREZ ANTONIO JOSÉ"
"912","252","4","","ROBLES BARRANTES ANDRÉS ARIEL"
"913","252","5","","ALFARO MOLINA ROCIO"
"914","252","6","","VALVERDE MÉNDEZ GEISON ENRIQUE"
"915","253","1","","RUÍZ GUEVARA MONSERRAT"
"916","254","1","","NICOLÁS ALVARADO JOSE FRANCISCO"
"917","254","2","","ROJAS GUZMÁN PEDRO"
"918","254","3","","IZQUIERDO SANDÍ OSCAR"
"919","254","4","","LARIOS TREJOS ALEJANDRA"
"920","254","5","","MÉNDEZ GAMBOA ROSAURA"
"921","254","6","","ROBLES BARRANTES ANDRÉS ARIEL"
"922","254","7","","OBANDO BONILLA JOHANA"
"923","255","1","","SALAS DURÁN YONDER ANDREY"
"924","256","1","","MÉNDEZ GAMBOA ROSAURA"
"925","256","2","","CASTRO MORA VANESSA DE PAUL"
"926","256","3","","HERNÁNDEZ ROJAS JOSE JOAQUÍN"
